,order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied
2548,O708737,C00116,P0021,3,13.71,2025-06-07,Delayed,PayPal,North,0.15
2549,O684768,C00370,P0030,1,19.77,2025-06-07,Delayed,Bank Transfer,Central,0.05
2550,O499914,C00283,P0018,3,36.67,2025-06-07,Delayed,Bank Transfer,West,0
2551,O437187,C00382,P0005,2,31.47,2025-06-07,Delayed,PayPal,North,0
2552,O507343,C00362,P0011,4,45.21,2025-06-07,Delayed,Credit Card,East,0.2
2553,O419691,C00034,P0010,1,26.41,2025-06-07,Delayed,Bank Transfer,West,0
2554,O772829,C00247,P0030,5,39.57,2025-06-07,Cancelled,Credit Card,West,0.2
2555,O994991,C00180,P0025,3,16.53,2025-06-07,Delayed,Credit Card,West,0.1
2556,O450313,C00032,P0013,5,31.23,2025-06-07,Delayed,Bank Transfer,West,0.15
2557,O966237,C00208,P0010,3,24.04,2025-06-07,Delivered,PayPal,South,0.1
2558,O779307,C00116,P0016,2,29.14,2025-06-07,Delivered,Bank Transfer,West,0
2559,O964071,C00363,P0002,1,36.2,2025-06-07,Delayed,PayPal,West,0.05
2560,O982312,C00170,P0008,3,22.12,2025-06-07,Cancelled,Bank Transfer,East,0.2
2561,O800970,C00301,P0004,5,46.88,2025-06-07,Delayed,Bank Transfer,South,0.05
2562,O479336,C00021,P0016,4,16.37,2025-06-07,Cancelled,Credit Card,Central,0.15
2563,O245775,C00206,P0010,3,44.87,2025-06-07,Delivered,PayPal,East,0
2564,O473989,C00300,P0004,1,25.25,2025-06-07,Cancelled,PayPal,South,0
2565,O495812,C00080,P0024,2,16.32,2025-06-07,Delayed,Bank Transfer,West,0.2
2566,O976586,C00461,P0014,4,22.64,2025-06-07,Delivered,PayPal,Central,0
2567,O120610,C00192,P0018,2,45.6,2025-06-07,Cancelled,Credit Card,North,0
2568,O164480,C00311,P0010,3,49.13,2025-06-07,Cancelled,Credit Card,East,0.15
2569,O147906,C00026,P0030,1,36.03,2025-06-07,Cancelled,Credit Card,North,0
2570,O424743,C00215,P0029,4,44.39,2025-06-07,Delayed,PayPal,Central,0.15
2571,O277077,C00023,P0004,3,41.19,2025-06-07,Cancelled,Bank Transfer,North,0
2572,O842283,C00431,P0005,4,21.36,2025-06-07,Delivered,Credit Card,West,0.15
2573,O570639,C00177,P0019,3,12.41,2025-06-07,Cancelled,Bank Transfer,South,0.2
2574,O591895,C00433,P0010,2,12.37,2025-06-07,Cancelled,Credit Card,Central,0.05
2575,O699325,C00436,P0018,5,28.47,2025-06-07,Delayed,Credit Card,Central,0.1
2576,O205689,C00455,P0029,3,34.05,2025-06-07,Delayed,Bank Transfer,Central,0.2
2577,O499588,C00028,P0017,3,21.72,2025-06-07,Delayed,Credit Card,East,0.2
2578,O255446,C00030,P0007,5,41.97,2025-06-07,Delayed,Credit Card,Central,0.2
2580,O838485,C00459,P0022,3,20.29,2025-06-07,Delayed,Credit Card,North,0
2581,O401145,C00023,P0016,4,36.56,2025-06-07,Delivered,Bank Transfer,Central,0.05
2582,O532481,C00205,P0025,2,45.26,2025-06-07,Delayed,Bank Transfer,North,0.05
2583,O568667,C00469,P0002,1,22.79,2025-06-07,Delivered,Bank Transfer,East,0
2584,O714224,C00128,P0007,2,18.66,2025-06-07,Delivered,Bank Transfer,East,0.1
2585,O894863,C00066,P0025,5,26.38,2025-06-07,Cancelled,Credit Card,South,0.1
2586,O334802,C00369,P0010,2,20.32,2025-06-07,Delayed,Bank Transfer,East,0.05
2587,O780195,C00499,P0025,4,30.55,2025-06-07,Delivered,PayPal,Central,0
2588,O446027,C00272,P0003,5,29.65,2025-06-07,Delivered,Bank Transfer,North,0.1
2589,O752588,C00001,P0025,4,13.5,2025-06-07,Delivered,PayPal,West,0.05
2590,O731373,C00317,P0014,5,14.66,2025-06-07,Cancelled,Credit Card,Central,0.05
2591,O171618,C00235,P0006,2,10.97,2025-06-07,Cancelled,Credit Card,Central,0.2
2592,O564953,C00190,P0026,4,25.86,2025-06-07,Delivered,Bank Transfer,West,0
2593,O732825,C00023,P0013,1,22.94,2025-06-07,Delayed,Credit Card,North,0.15
2594,O149508,C00461,P0028,3,29.01,2025-06-07,Delayed,PayPal,East,0.15
2595,O397067,C00129,P0005,1,43.68,2025-06-07,Delayed,PayPal,South,0.05
2596,O481064,C00385,P0007,3,41.34,2025-06-07,Delivered,Credit Card,West,0
2597,O711288,C00215,P0030,3,29.57,2025-06-07,Cancelled,PayPal,Central,0
2598,O977925,C00273,P0015,2,14.07,2025-06-07,Delivered,Credit Card,South,0
2599,O931174,C00319,P0019,5,23.74,2025-06-07,Delayed,Credit Card,East,0.15
2600,O776851,C00386,P0001,4,9.53,2025-06-07,Delivered,Credit Card,North,0.1
2601,O975279,C00327,P0025,1,37.26,2025-06-07,Delayed,PayPal,West,0
2602,O628669,C00091,P0022,3,14.95,2025-06-07,Delivered,Credit Card,South,0
2603,O229509,C00379,P0003,1,41.56,2025-06-07,Delivered,Bank Transfer,East,0.05
2604,O926950,C00019,P0017,3,44.6,2025-06-07,Cancelled,PayPal,Central,0.1
2605,O474470,C00168,P0022,5,17.31,2025-06-07,Delayed,Credit Card,North,0
2606,O343727,C00462,P0002,2,13.45,2025-06-07,Delivered,Bank Transfer,Central,0.2
2607,O182356,C00118,P0023,3,48.67,2025-06-07,Delivered,Credit Card,North,0.05
2608,O706850,C00139,P0016,5,16.03,2025-06-07,Delayed,Credit Card,East,0
2610,O599553,C00422,P0006,2,39.53,2025-06-07,Delivered,Credit Card,South,0.05
2611,O831148,C00256,P0002,3,45.37,2025-06-07,Delivered,PayPal,West,0.2
2612,O725652,C00307,P0015,5,42.21,2025-06-07,Delivered,PayPal,Central,0.05
2613,O715008,C00430,P0001,4,48.36,2025-06-07,Delivered,Credit Card,East,0
2614,O855403,C00479,P0002,2,48.36,2025-06-07,Delivered,Credit Card,Central,0
2615,O682525,C00265,P0019,5,9.42,2025-06-07,Cancelled,Bank Transfer,North,0
2616,O930462,C00357,P0007,4,8.44,2025-06-07,Delayed,Bank Transfer,West,0.15
2617,O816745,C00013,P0008,3,15.11,2025-06-07,Cancelled,Bank Transfer,North,0.15
2618,O720894,C00491,P0008,1,18.62,2025-06-07,Delayed,Credit Card,South,0.05
2619,O877989,C00374,P0021,2,9.0,2025-06-07,Delayed,Credit Card,East,0.1
2620,O329290,C00179,P0005,5,13.37,2025-06-07,Delivered,Bank Transfer,South,0
2621,O603308,C00445,P0008,5,21.59,2025-06-07,Delivered,Credit Card,South,0.15
2622,O776679,C00440,P0014,4,16.02,2025-06-07,Delayed,Credit Card,Central,0.1
2623,O446371,C00221,P0006,4,9.39,2025-06-07,Delayed,PayPal,North,0.15
2624,O122272,C00057,P0015,4,31.49,2025-06-07,Cancelled,Credit Card,West,0
2625,O968302,C00016,P0002,5,46.11,2025-06-07,Delayed,Credit Card,East,0.05
2626,O522541,C00387,P0003,2,42.36,2025-06-07,Delayed,PayPal,East,0
2627,O682355,C00146,P0005,4,49.8,2025-06-07,Delivered,Credit Card,West,0.2
2628,O772607,C00164,P0005,1,9.85,2025-06-07,Delayed,PayPal,West,0
2629,O491076,C00142,P0006,3,9.46,2025-06-07,Cancelled,PayPal,East,0.1
2630,O524786,C00147,P0022,1,11.23,2025-06-07,Cancelled,Credit Card,North,0.05
2631,O690224,C00142,P0024,3,16.23,2025-06-07,Delivered,Bank Transfer,East,0.2
2632,O494972,C00230,P0018,3,28.73,2025-06-07,Delayed,Credit Card,East,0
2633,O218961,C00454,P0002,5,13.97,2025-06-07,Cancelled,Bank Transfer,North,0
2634,O968760,C00281,P0003,2,43.06,2025-06-07,Delivered,PayPal,South,0.2
2635,O289534,C00076,P0002,2,10.15,2025-06-07,Delayed,Bank Transfer,East,0
2636,O332860,C00166,P0013,1,8.19,2025-06-07,Delivered,Credit Card,Central,0.15
2637,O202952,C00464,P0022,1,46.61,2025-06-07,Delayed,PayPal,South,0.2
2638,O970465,C00125,P0011,4,37.4,2025-06-07,Cancelled,PayPal,East,0.2
2639,O241406,C00370,P0027,4,23.78,2025-06-07,Cancelled,Credit Card,West,0.2
2640,O850920,C00411,P0005,1,13.89,2025-06-07,Delivered,Credit Card,West,0
2641,O683783,C00159,P0016,1,26.74,2025-06-07,Delivered,Credit Card,North,0.05
2642,O561250,C00092,P0014,3,44.6,2025-06-07,Delivered,PayPal,Central,0.2
2643,O207462,C00152,P0006,1,13.54,2025-06-07,Delivered,Credit Card,South,0.15
2644,O763830,C00415,P0028,3,17.38,2025-06-07,Delivered,PayPal,South,0
2645,O506188,C00164,P0015,4,8.71,2025-06-07,Delivered,Bank Transfer,North,0.05
2646,O101988,C00343,P0024,5,14.06,2025-06-07,Delayed,PayPal,East,0
2647,O101218,C00272,P0004,1,13.67,2025-06-07,Delivered,Credit Card,West,0.2
2648,O286436,C00473,P0007,5,25.74,2025-06-07,Cancelled,Bank Transfer,Central,0.1
2649,O175546,C00344,P0006,1,36.31,2025-06-07,Delivered,PayPal,West,0.1
2650,O993717,C00349,P0024,1,36.3,2025-06-07,Cancelled,Credit Card,East,0.15
2651,O391077,C00168,P0018,5,42.86,2025-06-07,Cancelled,Bank Transfer,West,0.05
2652,O716503,C00411,P0006,5,39.03,2025-06-07,Delayed,Credit Card,North,0.15
2653,O103896,C00496,P0011,3,48.37,2025-06-07,Delivered,Credit Card,South,0.2
2654,O781937,C00453,P0025,5,37.43,2025-06-07,Delivered,Credit Card,West,0.05
2655,O300860,C00191,P0008,4,46.02,2025-06-07,Delivered,Bank Transfer,Central,0
2656,O785597,C00446,P0005,3,20.12,2025-06-07,Delayed,Credit Card,North,0.05
2657,O988876,C00450,P0003,3,9.75,2025-06-07,Delivered,PayPal,West,0.1
2658,O238215,C00416,P0007,5,34.79,2025-06-07,Delayed,Credit Card,East,0.05
2659,O513538,C00108,P0012,2,35.44,2025-06-07,Cancelled,PayPal,Central,0
2660,O473651,C00364,P0010,3,21.72,2025-06-07,Delayed,Bank Transfer,Central,0.05
2661,O802859,C00040,P0017,2,9.07,2025-06-07,Delivered,Bank Transfer,West,0
2662,O556857,C00086,P0029,5,33.99,2025-06-07,Delivered,Bank Transfer,Central,0.1
2663,O997678,C00322,P0005,3,22.46,2025-06-07,Delivered,Bank Transfer,West,0.1
2664,O414775,C00356,P0007,2,15.35,2025-06-07,Cancelled,Bank Transfer,East,0.05
2665,O430286,C00151,P0030,4,10.54,2025-06-07,Cancelled,PayPal,North,0.15
2666,O302647,C00404,P0018,2,26.66,2025-06-07,Cancelled,PayPal,West,0.1
2667,O793932,C00061,P0006,1,15.38,2025-06-07,Cancelled,PayPal,West,0.05
2668,O995316,C00248,P0012,3,34.08,2025-06-07,Delivered,PayPal,East,0
2669,O361593,C00016,P0027,4,22.14,2025-06-07,Delivered,PayPal,North,0
2670,O343406,C00112,P0001,2,15.37,2025-06-07,Delivered,Credit Card,Central,0.05
2671,O918723,C00317,P0016,5,13.82,2025-06-07,Delayed,Bank Transfer,Central,0.15
2672,O140019,C00073,P0012,5,20.01,2025-06-07,Cancelled,Credit Card,South,0
2673,O371025,C00215,P0025,2,16.43,2025-06-07,Delivered,PayPal,East,0
2675,O989010,C00258,P0024,5,43.26,2025-06-07,Delivered,PayPal,Central,0.15
2676,O983443,C00109,P0011,1,49.2,2025-06-07,Cancelled,Credit Card,West,0.1
2677,O948986,C00052,P0015,5,16.84,2025-06-07,Cancelled,Bank Transfer,South,0
2678,O155211,C00413,P0029,1,33.03,2025-06-07,Delivered,Credit Card,South,0.05
2679,O253012,C00028,P0014,3,34.45,2025-06-07,Delivered,Credit Card,South,0.2
2680,O493223,C00132,P0013,2,16.72,2025-06-07,Delivered,Credit Card,South,0
2681,O829460,C00322,P0002,5,33.89,2025-06-07,Delivered,PayPal,North,0.15
2682,O310315,C00074,P0028,5,35.65,2025-06-07,Delayed,Bank Transfer,South,0.2
2683,O567654,C00301,P0029,5,28.53,2025-06-07,Delivered,Credit Card,East,0
2684,O547811,C00367,P0026,3,42.95,2025-06-07,Delayed,Credit Card,Central,0.1
2685,O205673,C00442,P0010,2,45.97,2025-06-07,Delivered,Credit Card,Central,0
2686,O221124,C00486,P0028,2,8.16,2025-06-07,Delayed,PayPal,South,0.2
2687,O513035,C00377,P0015,4,25.85,2025-06-07,Cancelled,Bank Transfer,Central,0.1
2688,O218276,C00462,P0006,5,37.6,2025-06-07,Delivered,Credit Card,West,0.05
2689,O143705,C00082,P0022,2,35.28,2025-06-07,Delayed,Credit Card,Central,0
2690,O680530,C00158,P0011,3,29.01,2025-06-07,Cancelled,PayPal,Central,0.15
2691,O102507,C00303,P0011,4,37.84,2025-06-07,Delivered,PayPal,North,0.15
2692,O502495,C00162,P0003,4,38.05,2025-06-07,Cancelled,Credit Card,South,0.2
2693,O724098,C00290,P0003,5,42.02,2025-06-07,Cancelled,PayPal,Central,0.05
2694,O572655,C00328,P0010,5,25.51,2025-06-07,Delivered,Credit Card,Central,0.2
2695,O463423,C00329,P0008,1,34.48,2025-06-07,Cancelled,Credit Card,South,0.05
2696,O712317,C00348,P0007,2,20.86,2025-06-07,Delivered,Bank Transfer,South,0
2697,O613119,C00290,P0024,4,25.81,2025-06-07,Delivered,Bank Transfer,East,0.05
2698,O542427,C00084,P0009,4,36.39,2025-06-07,Delayed,Credit Card,South,0
2699,O138054,C00337,P0001,1,12.44,2025-06-07,Delayed,Bank Transfer,Central,0.15
2700,O540635,C00377,P0028,1,48.14,2025-06-07,Delivered,Credit Card,East,0
2701,O927717,C00157,P0009,1,33.68,2025-06-07,Delivered,Bank Transfer,East,0.15
2702,O410704,C00328,P0020,2,45.57,2025-06-07,Delivered,PayPal,Central,0.2
2703,O575523,C00436,P0019,5,32.55,2025-06-07,Delayed,Bank Transfer,East,0
2704,O835006,C00439,P0021,1,28.3,2025-06-07,Delayed,PayPal,South,0.05
2705,O224336,C00256,P0025,2,34.49,2025-06-07,Delayed,Bank Transfer,East,0.15
2706,O171464,C00131,P0025,3,28.09,2025-06-07,Delayed,Credit Card,East,0
2707,O358648,C00317,P0004,5,30.47,2025-06-07,Cancelled,PayPal,West,0.1
2708,O583517,C00213,P0024,3,8.67,2025-06-07,Delivered,Bank Transfer,Central,0.15
2709,O841401,C00316,P0010,1,17.58,2025-06-07,Delivered,Bank Transfer,North,0
2710,O645265,C00064,P0016,1,45.25,2025-06-07,Delivered,Credit Card,West,0.15
2711,O289469,C00473,P0022,5,33.31,2025-06-07,Delayed,Credit Card,South,0.1
2712,O916245,C00070,P0011,3,20.83,2025-06-07,Delayed,Bank Transfer,West,0.05
2713,O973753,C00488,P0019,2,19.13,2025-06-07,Delivered,Bank Transfer,South,0.1
2714,O432829,C00374,P0010,2,12.8,2025-06-07,Cancelled,Credit Card,East,0
2715,O994586,C00150,P0027,2,17.86,2025-06-07,Cancelled,Credit Card,South,0
2716,O940862,C00289,P0020,5,18.85,2025-06-07,Cancelled,Credit Card,Central,0
2717,O260388,C00443,P0005,3,17.89,2025-06-07,Delayed,Credit Card,South,0.2
2718,O860367,C00436,P0003,2,17.91,2025-06-07,Delayed,PayPal,East,0
2719,O991022,C00288,P0012,3,13.3,2025-06-07,Delayed,Bank Transfer,Central,0.2
2720,O459801,C00405,P0014,4,11.54,2025-06-07,Delivered,Credit Card,East,0
2721,O754986,C00017,P0024,5,32.7,2025-06-07,Delivered,PayPal,North,0.15
2722,O244093,C00312,P0025,2,46.79,2025-06-07,Delayed,Credit Card,South,0.15
2723,O739903,C00383,P0023,4,11.21,2025-06-07,Delayed,Credit Card,South,0.1
2724,O294165,C00159,P0015,2,22.83,2025-06-07,Delivered,PayPal,West,0
2725,O360604,C00479,P0003,3,45.78,2025-06-07,Cancelled,Credit Card,West,0.2
2726,O563080,C00237,P0013,2,26.71,2025-06-07,Cancelled,Bank Transfer,West,0.15
2727,O661643,C00032,P0026,5,33.65,2025-06-07,Delivered,Bank Transfer,North,0
2728,O182115,C00257,P0002,5,11.63,2025-06-07,Delivered,Credit Card,South,0.1
2729,O174225,C00215,P0024,5,34.56,2025-06-07,Cancelled,Credit Card,Central,0
2730,O786598,C00289,P0020,2,40.31,2025-06-07,Delivered,PayPal,West,0.2
2731,O741969,C00363,P0010,5,28.12,2025-06-07,Delayed,PayPal,West,0.15
2732,O158134,C00154,P0026,2,24.48,2025-06-07,Delivered,Credit Card,North,0
2733,O727416,C00492,P0022,2,38.64,2025-06-07,Delayed,Credit Card,West,0.15
2734,O384698,C00377,P0003,1,43.96,2025-06-07,Delivered,Bank Transfer,North,0
2735,O896740,C00040,P0012,1,42.44,2025-06-07,Delayed,Bank Transfer,East,0.1
2736,O651546,C00270,P0004,3,49.93,2025-06-07,Delivered,PayPal,Central,0.15
2737,O896668,C00385,P0026,3,28.31,2025-06-07,Delivered,Credit Card,East,0.05
2738,O997360,C00130,P0023,5,30.89,2025-06-07,Delayed,Bank Transfer,East,0
2739,O605087,C00035,P0029,2,14.35,2025-06-07,Cancelled,Credit Card,West,0
2740,O774030,C00252,P0029,1,29.82,2025-06-07,Delayed,Bank Transfer,Central,0.15
2741,O124372,C00366,P0023,5,27.42,2025-06-07,Delayed,Credit Card,Central,0.05
2742,O340198,C00257,P0018,1,18.44,2025-06-07,Delayed,Bank Transfer,North,0.15
2743,O436800,C00089,P0011,2,23.32,2025-06-07,Delivered,Credit Card,North,0.2
2745,O509022,C00030,P0027,1,24.93,2025-06-07,Delivered,Credit Card,Central,0.1
2746,O999356,C00009,P0012,4,21.05,2025-06-07,Delivered,PayPal,East,0.1
2747,O533620,C00342,P0006,2,23.72,2025-06-07,Delayed,Credit Card,South,0
2748,O225517,C00064,P0029,2,22.96,2025-06-07,Delayed,PayPal,East,0.15
2749,O108647,C00440,P0027,1,48.17,2025-06-07,Delivered,PayPal,South,0.05
2750,O929742,C00392,P0027,2,42.87,2025-06-07,Delivered,PayPal,Central,0.2
2751,O162074,C00161,P0003,1,27.98,2025-06-07,Delayed,Bank Transfer,West,0.1
2752,O590885,C00408,P0013,4,23.28,2025-06-07,Cancelled,Credit Card,East,0.1
2753,O510792,C00411,P0017,5,24.72,2025-06-07,Delivered,PayPal,West,0
2754,O133621,C00218,P0021,1,48.83,2025-06-07,Delayed,Credit Card,Central,0.2
2755,O438858,C00418,P0016,2,39.49,2025-06-07,Delivered,Credit Card,East,0.05
2756,O989255,C00331,P0029,4,49.75,2025-06-07,Cancelled,Bank Transfer,South,0.15
2757,O114649,C00071,P0020,3,14.61,2025-06-07,Delayed,PayPal,North,0
2758,O760880,C00087,P0014,5,15.65,2025-06-07,Delayed,PayPal,Central,0.1
2759,O746499,C00013,P0005,2,18.12,2025-06-07,Delayed,Bank Transfer,Central,0.2
2760,O524255,C00361,P0029,2,21.14,2025-06-07,Delayed,Credit Card,North,0.15
2761,O342787,C00463,P0001,5,31.83,2025-06-07,Cancelled,Credit Card,Central,0.05
2762,O586478,C00334,P0006,3,26.78,2025-06-07,Cancelled,Credit Card,South,0.15
2763,O529584,C00193,P0023,4,31.5,2025-06-07,Delayed,Bank Transfer,East,0
2764,O508684,C00195,P0021,5,25.91,2025-06-07,Delayed,Credit Card,East,0.1
2765,O340256,C00127,P0003,3,30.92,2025-06-07,Cancelled,Credit Card,South,0.2
2766,O823802,C00435,P0030,2,10.6,2025-06-07,Delivered,Credit Card,East,0.1
2767,O464028,C00488,P0027,2,14.38,2025-06-07,Cancelled,Credit Card,East,0.2
2768,O557598,C00010,P0002,5,26.68,2025-06-07,Delayed,Credit Card,East,0.2
2769,O605779,C00436,P0006,1,24.81,2025-06-07,Cancelled,Bank Transfer,West,0.2
2770,O929019,C00037,P0016,3,36.65,2025-06-07,Delivered,Credit Card,South,0
2771,O651251,C00227,P0010,4,30.88,2025-06-07,Delayed,Credit Card,North,0.2
2772,O980769,C00174,P0021,4,23.17,2025-06-07,Delivered,Credit Card,West,0
2773,O917827,C00355,P0015,5,41.87,2025-06-07,Cancelled,Credit Card,South,0
2774,O903573,C00119,P0027,2,16.89,2025-06-07,Delayed,Credit Card,West,0.2
2775,O584654,C00155,P0010,4,9.87,2025-06-07,Cancelled,Credit Card,Central,0.15
2776,O118589,C00420,P0025,2,20.49,2025-06-07,Cancelled,PayPal,North,0
2777,O480843,C00038,P0030,3,38.27,2025-06-07,Delivered,Credit Card,West,0
2778,O927206,C00084,P0023,2,43.56,2025-06-07,Delayed,PayPal,East,0.15
2779,O974639,C00051,P0027,4,25.9,2025-06-07,Delayed,Credit Card,East,0
2782,O952742,C00310,P0025,4,32.68,2025-06-07,Cancelled,PayPal,Central,0
2783,O103137,C00056,P0014,1,8.0,2025-06-07,Delayed,PayPal,North,0.15
2784,O197307,C00431,P0011,3,31.28,2025-06-07,Delivered,Credit Card,East,0.05
2785,O103512,C00407,P0020,2,28.25,2025-06-07,Delivered,Credit Card,South,0
2786,O128047,C00126,P0008,5,23.64,2025-06-07,Delayed,Bank Transfer,North,0.2
2787,O136608,C00190,P0010,3,42.72,2025-06-07,Cancelled,Credit Card,North,0.1
2788,O547433,C00385,P0014,3,8.34,2025-06-07,Delayed,Credit Card,West,0.1
2789,O731844,C00446,P0011,1,21.9,2025-06-07,Delayed,Bank Transfer,South,0
2790,O628715,C00069,P0014,4,49.42,2025-06-07,Delayed,Credit Card,South,0.1
2791,O278880,C00216,P0007,3,25.82,2025-06-07,Delivered,Credit Card,South,0
2792,O669855,C00335,P0010,4,34.02,2025-06-07,Delivered,PayPal,East,0
2793,O518324,C00411,P0022,5,42.38,2025-06-07,Delivered,Credit Card,West,0.15
2794,O345854,C00373,P0023,1,25.54,2025-06-07,Delivered,PayPal,Central,0.05
2795,O866875,C00407,P0008,2,24.91,2025-06-07,Cancelled,Bank Transfer,East,0.1
2796,O103107,C00312,P0028,5,32.7,2025-06-07,Delivered,PayPal,North,0.05
2797,O130206,C00189,P0004,2,49.69,2025-06-07,Delivered,Credit Card,North,0.05
2798,O413688,C00192,P0008,4,46.62,2025-06-07,Cancelled,Bank Transfer,West,0.2
2799,O794119,C00465,P0009,2,43.41,2025-06-07,Delivered,Bank Transfer,Central,0.05
2800,O891476,C00228,P0029,2,45.88,2025-06-07,Delivered,Credit Card,South,0
2801,O128369,C00269,P0013,2,47.19,2025-06-07,Delayed,Bank Transfer,South,0
2802,O530578,C00451,P0013,4,22.59,2025-06-07,Delayed,Credit Card,West,0
2805,O361209,C00422,P0022,5,47.66,2025-06-07,Delayed,Credit Card,North,0.05
2806,O595014,C00149,P0002,2,49.87,2025-06-07,Delayed,Bank Transfer,West,0
2807,O726454,C00123,P0003,4,9.85,2025-06-07,Delayed,PayPal,Central,0
2808,O248633,C00457,P0013,4,21.07,2025-06-07,Cancelled,PayPal,East,0.1
2809,O572584,C00396,P0013,2,27.36,2025-06-07,Delivered,Credit Card,East,0.15
2810,O153203,C00107,P0007,3,17.9,2025-06-07,Delivered,Credit Card,South,0.15
2811,O698642,C00171,P0009,1,24.12,2025-06-07,Cancelled,Bank Transfer,West,0
2812,O545175,C00386,P0010,1,16.61,2025-06-07,Delivered,Credit Card,South,0.15
2813,O628076,C00065,P0021,5,20.98,2025-06-07,Delivered,Credit Card,East,0.05
2814,O553952,C00338,P0030,1,18.7,2025-06-07,Delivered,Credit Card,Central,0
2815,O634465,C00299,P0010,2,43.22,2025-06-07,Delivered,Credit Card,West,0.15
2816,O169970,C00167,P0008,4,40.46,2025-06-07,Delivered,Credit Card,South,0.2
2817,O997260,C00040,P0010,1,28.01,2025-06-07,Delivered,Bank Transfer,West,0.1
2819,O159750,C00335,P0001,5,10.1,2025-06-07,Cancelled,PayPal,South,0
2820,O362752,C00494,P0009,1,47.22,2025-06-07,Cancelled,Credit Card,East,0.15
2821,O770895,C00020,P0017,3,49.01,2025-06-07,Cancelled,PayPal,North,0.05
2822,O404317,C00166,P0020,1,42.61,2025-06-07,Delayed,PayPal,South,0.1
2823,O664253,C00010,P0002,1,26.8,2025-06-07,Delivered,Credit Card,West,0
2824,O751749,C00167,P0015,5,32.32,2025-06-07,Delayed,Bank Transfer,South,0.2
2825,O430726,C00063,P0013,2,25.58,2025-06-07,Delayed,Bank Transfer,North,0.05
2826,O362198,C00069,P0012,4,29.58,2025-06-07,Delivered,Credit Card,South,0.05
2827,O302462,C00229,P0026,2,20.89,2025-06-07,Delivered,Credit Card,North,0.15
2828,O676582,C00335,P0014,5,39.96,2025-06-07,Cancelled,PayPal,North,0.2
2829,O975918,C00194,P0022,3,18.52,2025-06-07,Delayed,PayPal,South,0
2830,O438401,C00098,P0022,5,45.89,2025-06-07,Delivered,Credit Card,South,0.15
2831,O476105,C00090,P0002,3,46.24,2025-06-07,Delayed,Credit Card,North,0.2
2832,O667498,C00480,P0008,2,47.07,2025-06-07,Delayed,PayPal,Central,0.15
2833,O810557,C00181,P0002,5,47.91,2025-06-07,Delayed,Credit Card,North,0.2
2834,O867564,C00386,P0025,3,33.92,2025-06-07,Delayed,PayPal,Central,0.1
2835,O919707,C00479,P0021,4,29.72,2025-06-07,Delivered,Credit Card,Central,0.2
2836,O123514,C00084,P0027,4,16.33,2025-06-07,Delayed,Bank Transfer,East,0.1
2837,O682214,C00015,P0011,3,27.6,2025-06-07,Cancelled,Credit Card,South,0.05
2838,O703999,C00357,P0017,2,23.13,2025-06-07,Delivered,Credit Card,North,0.15
2839,O606970,C00398,P0013,4,39.83,2025-06-07,Delayed,PayPal,Central,0.1
2840,O636308,C00051,P0016,1,18.62,2025-06-07,Delayed,Credit Card,West,0
